packet_count,byte_count,flow_duration,packets_per_second,bytes_per_second,destination_port_count,connection_count,protocol,label
7114,5312035,7,1443.1395866969085,804862.2620510433,2,6000,6,DDOS
78,2757,42,1.6430843910195734,133.56742673784666,1,60,6,C2_BEACON
5765,3348423,3,946.1001753161862,104197.55144654664,4,9433,6,DDOS
5815,7199844,6,776.009193400514,65569.17401685053,1,3236,6,DDOS
612,25462,17,26.65257205801224,1864.8540470286814,278,78,6,PORT_SCAN
26,7889,43,4.544644897478918,51.140195519629856,4,9,6,NORMAL
6028,3595339,6,974.984690908799,100299.17854854646,3,6633,6,DDOS
9979,9997530,8,1039.3237647381268,657108.1681288602,2,2717,6,DDOS
486,13730,25,25.082288157018926,999.336071232668,114,175,6,PORT_SCAN
67,5699,32,1.2567761723077133,139.8390785384228,2,68,6,C2_BEACON
5752,8833769,11,1273.7486132821787,1017711.9548792554,2,5907,6,DDOS
40,4554,29,1.345577469528564,524.6034142090247,5,2,6,NORMAL
6786,948251,4,1066.6399481399571,1029651.9963973566,4,7244,6,DDOS
26,3016,82,1.052433715053359,256.7779758894685,1,42,6,C2_BEACON
54,2034,42,1.0678126397559025,255.84504733633307,1,35,6,C2_BEACON
7150,1435113,9,616.0691812159816,907015.4220444156,4,6779,6,DDOS
3751,3413796,12,958.6165204455334,1203087.9844064147,2,4871,6,DDOS
403,6542,22,14.353243159171091,1233.099213929574,156,54,6,PORT_SCAN
3955,1886418,4,887.0621291525006,1019748.7042642663,5,4685,6,DDOS
76,7142,39,1.3113637934844709,398.8593085080538,2,39,6,C2_BEACON
430,30170,15,31.50550750080163,2883.7841701357916,60,258,6,PORT_SCAN
9738,5076682,12,1369.0734266919285,899232.2326300621,5,1067,6,DDOS
71,4984,36,2.5791861140802013,77.12886080773166,3,67,6,C2_BEACON
27,7793,24,0.5492662172951147,985.1747040509608,2,6,6,NORMAL
4121,9193462,7,747.6170341265902,753103.5858943465,3,3671,6,DDOS
21,7139,48,7.756709272722968,987.2459266603618,3,2,6,NORMAL
663,10509,16,20.101577285098365,876.5501155877113,178,160,6,PORT_SCAN
47,4100,30,7.132981820286482,784.9931619036194,3,8,6,NORMAL
78,6845,35,3.9865532872588085,834.4478684997179,5,5,6,NORMAL
470,33187,20,12.469729087447469,1028.7322191152832,55,293,6,PORT_SCAN
12,1262,23,2.1619730035439764,707.1977975304418,3,10,6,NORMAL
30,5264,38,1.0795390880072508,91.52194208968498,1,93,6,C2_BEACON
9621,679426,9,1112.4396757067652,1402040.057328762,2,8858,6,DDOS
5679,8288747,10,853.6283975980028,169695.51328734588,2,8171,6,DDOS
5578,7238583,15,497.1896180576587,139129.07630381046,1,3473,6,DDOS
5761,3723772,13,1102.7393465921714,369823.3853294,1,3750,6,DDOS
22,5928,43,1.9758575863801993,407.11998558942224,1,93,6,C2_BEACON
76,5859,68,1.402345803822945,74.46539954486144,3,49,6,C2_BEACON
4313,3838530,10,1451.6386240593451,1475246.6189519274,1,7899,6,DDOS
58,3371,42,6.534657791707331,912.4659327675571,5,2,6,NORMAL
20,2824,37,5.478903772287491,638.2977650942568,1,4,6,NORMAL
158,10020,6,9.435056301574825,951.4836945123221,61,130,6,PORT_SCAN
60,6274,88,0.8892529538711398,362.2742764864523,1,20,6,C2_BEACON
63,2339,25,2.3619738751793236,920.0620266368503,3,5,6,NORMAL
310,36970,18,35.9000066713655,1559.3433044167193,241,119,6,PORT_SCAN
7218,7431114,13,525.5219221394875,1479963.0379319654,3,1272,6,DDOS
7309,3529442,9,1404.4958359912227,406928.28196262906,4,2545,6,DDOS
78,5403,46,1.4460721091762507,476.9685915287635,1,32,6,C2_BEACON
6203,1704993,11,1172.10552051401,459427.9204290036,2,9978,6,DDOS
51,3580,22,6.623708865746848,423.2883732524869,1,10,6,NORMAL
78,1929,54,2.634565488720818,358.83577234695247,5,8,6,NORMAL
4148,8398507,7,1309.8750397089111,297354.18867930013,1,2646,6,DDOS
303,10099,28,28.37868709301298,2041.2809354181816,132,220,6,PORT_SCAN
385,34791,6,24.077842760465582,2871.3342001655615,87,213,6,PORT_SCAN
56,2449,86,2.2659189150849923,445.8523750110911,1,84,6,C2_BEACON
72,1998,53,7.37005122254418,316.2532920240277,2,10,6,NORMAL
63,7234,28,6.456871828535596,105.38502322480684,5,5,6,NORMAL
25,6883,41,0.50960283787864,406.2167283782396,1,46,6,C2_BEACON
9545,7776581,14,378.45302330100526,259426.75642630836,2,4107,6,DDOS
510,13597,28,35.681757513060816,2654.9592369220522,69,68,6,PORT_SCAN
217,22270,27,13.657402979743223,2551.523540712128,100,171,6,PORT_SCAN
26,4614,42,2.9899602794852282,145.3463720566097,4,2,6,NORMAL
75,3583,59,2.1454176084847605,140.76564227281716,1,74,6,C2_BEACON
9119,1076194,12,684.1672299107142,778448.0917154693,1,5480,6,DDOS
39,1014,21,3.2707638908560575,90.66801879671453,2,9,6,NORMAL
29,1272,7,3.9527735424594437,198.30175102865527,3,6,6,NORMAL
773,20773,10,22.90302489666838,2249.0716566644796,101,171,6,PORT_SCAN
606,28684,11,18.6780073011183,1727.592393671003,55,155,6,PORT_SCAN
585,43217,5,22.090756934602922,1118.7760731683716,78,61,6,PORT_SCAN
30,5802,58,3.5817440537240004,281.486792050206,2,10,6,NORMAL
41,1729,42,2.8653678484923257,308.30130029781066,3,69,6,C2_BEACON
61,5337,31,2.289314688418517,281.50650799685394,2,8,6,NORMAL
21,3230,34,7.168894069984915,147.94768798760185,3,1,6,NORMAL
60,5624,24,5.944912726028339,767.4705492141593,4,2,6,NORMAL
49,3846,67,0.8690829652217678,352.6960740852851,2,89,6,C2_BEACON
410,19926,5,37.593628704082064,565.8845486792407,250,257,6,PORT_SCAN
5740,7043005,14,1162.656647623052,1325819.6434580397,5,9860,6,DDOS
77,4610,22,6.728544646755481,294.1215803350992,4,5,6,NORMAL
54,3346,57,2.5738088652284166,626.0452375926396,2,8,6,NORMAL
277,37983,10,5.380365169597221,2581.7002360452107,224,292,6,PORT_SCAN
49,3768,47,5.374085432295901,466.19507971877886,5,8,6,NORMAL
4404,2250084,13,963.488130369509,96485.7734619713,5,9005,6,DDOS
169,36642,18,23.33169667122238,2881.110573259544,252,55,6,PORT_SCAN
56,7567,53,7.900865920245059,532.1637187772417,4,4,6,NORMAL
9538,1431723,14,384.8689068599601,1430255.2735308015,4,2516,6,DDOS
4211,6756474,10,947.8399155330569,285766.53170423413,3,2990,6,DDOS
424,5929,9,36.37753893474539,2834.5484984570476,177,271,6,PORT_SCAN
9796,7952933,4,1268.3052289504753,929939.4906656829,4,1737,6,DDOS
415,34336,18,12.745851613862058,2689.0549392725366,187,102,6,PORT_SCAN
17,4660,10,6.885069090080911,115.09526606860273,1,4,6,NORMAL
6043,5615785,8,663.9120992480035,754592.033777891,2,3328,6,DDOS
795,42803,5,17.958974528925694,1409.4861339068275,127,279,6,PORT_SCAN
56,2574,82,0.96514510825099,283.35712486060726,2,100,6,C2_BEACON
3776,5941761,13,1135.5784391334541,1032955.7574585261,2,6440,6,DDOS
739,35716,24,10.47585574788615,1376.1319822882028,193,276,6,PORT_SCAN
15,579,59,1.5379583200451932,664.8386948703726,3,6,6,NORMAL
4785,2920581,4,510.1851065228161,1456389.040113193,4,7690,6,DDOS
66,2184,111,1.7336257366668533,451.72250511954206,2,78,6,C2_BEACON
54,4860,22,4.976432644134492,209.95849637293017,3,5,6,NORMAL
5694,8736918,10,855.2345446598478,106672.94576072344,1,5717,6,DDOS
380,45977,6,38.989924304383486,2558.3142718379663,270,233,6,PORT_SCAN
60,6240,58,6.015146515867761,352.15483330279557,3,4,6,NORMAL
155,10924,14,32.75022046121812,853.6523655334418,138,167,6,PORT_SCAN
26,5392,29,1.6568957099084116,221.80366881026177,5,3,6,NORMAL
68,7655,5,6.3991297912082885,641.9050321593677,5,7,6,NORMAL
12,1710,42,5.785222562992431,184.57003113365303,1,9,6,NORMAL
48,4546,73,0.6011393456316839,387.4989304527157,3,78,6,C2_BEACON
4014,1300824,15,1081.154903245059,230887.21782467118,3,1085,6,DDOS
6182,631971,9,1413.0088804184752,1380993.7053957868,3,2478,6,DDOS
25,6626,19,3.849461580614145,714.3458701803007,2,2,6,NORMAL
584,39301,28,34.38775032633821,2401.4539985438764,65,246,6,PORT_SCAN
65,7180,75,1.9686191849351558,398.57941411293467,1,98,6,C2_BEACON
13,1969,52,7.433654714311592,793.2671713402501,4,4,6,NORMAL
68,7254,55,1.9293407304280197,371.03687116784937,4,1,6,NORMAL
5199,9946530,12,807.6846965273232,1146911.433061046,3,4053,6,DDOS
201,13279,21,9.143045485767997,1942.334368532175,150,265,6,PORT_SCAN
54,3056,13,1.2703116750465966,528.1696547511008,3,3,6,NORMAL
62,1210,57,1.9173249934006051,60.864990455914814,2,32,6,C2_BEACON
74,2705,31,7.449233387382678,597.5347354905421,1,1,6,NORMAL
80,1200,47,2.4706632628426606,221.65580798233268,3,39,6,C2_BEACON
4220,5956223,4,1259.7739454338289,1013528.353007173,4,7344,6,DDOS
59,6346,60,4.4175865491387984,53.90437577241837,1,10,6,NORMAL
554,46777,27,7.181391537176664,743.6886515075396,189,121,6,PORT_SCAN
72,7490,56,2.561713760592319,228.35757908809578,2,34,6,C2_BEACON
34,2841,32,2.272521274622694,149.47597107794212,3,56,6,C2_BEACON
6900,2185367,14,761.8302520560887,930402.0235900697,2,9520,6,DDOS
644,30131,26,7.800318898734096,517.3918220608621,292,289,6,PORT_SCAN
572,36653,21,24.418253563738254,2349.21247871137,237,70,6,PORT_SCAN
75,2666,15,5.931400985583169,375.53771083231527,4,10,6,NORMAL
7216,6606747,3,433.1598524715452,580106.7454722647,5,1669,6,DDOS
74,3344,30,6.95300097873464,787.108765662166,4,2,6,NORMAL
365,21871,5,28.74357368478612,2643.7257686519497,140,188,6,PORT_SCAN
113,48649,20,19.977289227335863,552.0671192093761,299,117,6,PORT_SCAN
40,2683,39,6.622138712065511,921.3965084419185,1,4,6,NORMAL
19,6345,23,2.2587018351097647,369.05515979024824,5,2,6,NORMAL
41,4700,42,1.8096681844027307,59.18034274641843,3,27,6,C2_BEACON
69,5151,13,1.1968713074653043,812.2329732306642,4,2,6,NORMAL
55,2580,92,1.2041028377911545,87.48775654294198,2,30,6,C2_BEACON
794,23836,22,21.222588791208157,1931.5063826594537,195,246,6,PORT_SCAN
70,6902,21,3.0392092553857375,708.0693686575379,1,6,6,NORMAL
11,6774,32,6.484735821909603,617.1535646144645,1,9,6,NORMAL
47,5151,48,6.179620626931709,216.72016814654148,4,7,6,NORMAL
78,1522,29,1.0910014855884362,328.51936733673824,5,6,6,NORMAL
49,5522,8,7.276889544551047,558.2815985351858,1,8,6,NORMAL
264,37874,21,39.72976051647382,2021.8473160899227,183,288,6,PORT_SCAN
71,6807,20,6.181049637850044,963.1767890365336,4,8,6,NORMAL
80,3109,22,1.5616762159361208,719.1360113308034,3,10,6,NORMAL
18,612,21,2.118072038879256,926.4503244865343,4,9,6,NORMAL
37,7160,60,2.247490092845236,785.6501489145791,5,1,6,NORMAL
34,5586,21,5.583233439675196,734.8819578371736,2,2,6,NORMAL
68,633,12,7.470746565106413,200.08433922545345,4,1,6,NORMAL
21,859,19,7.229656039485944,543.7712575674352,3,8,6,NORMAL
792,22767,21,16.283514995340383,2723.862733163532,194,216,6,PORT_SCAN
6713,958871,15,362.51858748232826,980309.1415496353,4,3229,6,DDOS
735,38650,11,32.300737083011654,969.8836816221346,121,158,6,PORT_SCAN
7672,7048160,8,987.0463737642079,1222073.524133265,1,4373,6,DDOS
37,4420,113,0.555986331728658,396.69965852608334,1,58,6,C2_BEACON
7976,2162054,3,504.8968999206696,1422439.9431810954,4,3960,6,DDOS
4843,3432895,4,740.4611245340907,243312.26084263992,3,1834,6,DDOS
178,16188,26,31.609126328365043,524.3346876279479,140,298,6,PORT_SCAN
655,24387,15,24.987892127119316,596.5155216967173,120,142,6,PORT_SCAN
62,2287,71,2.8917674555716344,491.519483649722,3,96,6,C2_BEACON
667,35792,28,8.534837956904827,2673.646987119236,263,160,6,PORT_SCAN
458,23564,30,35.065369029117846,2163.3149973773266,246,193,6,PORT_SCAN
206,7333,20,22.766149289038598,2125.84242132041,160,172,6,PORT_SCAN
27,7471,37,4.010155767547175,233.1708283601193,1,6,6,NORMAL
44,7528,37,7.891162266963456,695.3343501271446,1,3,6,NORMAL
138,24013,10,10.303823380791314,1657.765557593719,276,210,6,PORT_SCAN
4099,5166187,8,1072.322485926487,1152716.12932854,5,7797,6,DDOS
13,6805,24,1.7694144800855915,382.2305797443534,4,10,6,NORMAL
47,2971,59,1.0510940145386736,321.6475829987056,2,90,6,C2_BEACON
260,40107,17,35.09029924961714,1073.3361708035222,255,91,6,PORT_SCAN
6821,4075870,6,876.8954491727308,1164105.195039905,3,7158,6,DDOS
79,7052,43,7.233585105493964,513.818003672738,3,7,6,NORMAL
72,3150,82,0.6491825422713708,244.34196553609522,2,70,6,C2_BEACON
44,2832,46,6.071951690983638,818.3682166440854,4,4,6,NORMAL
48,5064,76,2.4858433808930442,243.4880573991084,3,87,6,C2_BEACON
14,7337,28,4.868821748673455,190.6890962891085,2,1,6,NORMAL
303,46600,7,38.279146537711604,2642.891990454562,241,104,6,PORT_SCAN
7237,1229216,14,569.4578472998558,453002.89453318453,4,9723,6,DDOS
105,33201,16,28.10886602248141,501.604278570079,114,85,6,PORT_SCAN
458,44479,25,36.1648645143848,2995.22202261561,83,205,6,PORT_SCAN
9420,7575907,3,1424.1847863279545,492487.7475137483,3,4532,6,DDOS
11,6300,39,1.4493721988598622,93.23991593405742,1,9,6,NORMAL
24,4682,79,2.4435830450278093,406.0767106449273,2,38,6,C2_BEACON
53,7147,58,7.866445645946733,694.4779454313828,3,2,6,NORMAL
74,2839,110,0.5879880518398946,295.5121400450602,1,80,6,C2_BEACON
60,4604,44,2.943072493311245,475.56365826711897,2,20,6,C2_BEACON
7944,3130468,15,1253.478479129069,1431502.2061520496,2,4763,6,DDOS
3160,8041631,12,591.1555785060383,477505.53992147866,4,1834,6,DDOS
26,5533,32,5.251156555269456,433.2238063780529,4,7,6,NORMAL
69,7634,39,7.5114317874842,571.1180107489429,2,9,6,NORMAL
18,3652,29,4.969163212708461,494.64739339544343,3,9,6,NORMAL
3035,9662802,11,697.5367752961273,1072904.467050414,4,5748,6,DDOS
76,6865,98,0.8024549356809789,399.46843775465794,3,88,6,C2_BEACON
29,1902,47,5.183593905752493,906.9008490061906,3,10,6,NORMAL
57,6180,14,4.331186521153707,447.32715090069564,2,10,6,NORMAL
292,18059,27,8.28467457607837,1646.483949032335,74,65,6,PORT_SCAN
4293,5093203,13,945.2850516905448,1016652.5638001389,1,4559,6,DDOS
19,3430,37,1.296016564024794,797.5473027794415,3,10,6,NORMAL
34,1272,11,5.442370621359973,386.5826882600761,4,8,6,NORMAL
30,3687,45,0.5396797510442898,136.53415502676881,2,8,6,NORMAL
53,1191,14,4.966580688987403,830.6375793847649,4,7,6,NORMAL
676,27235,19,30.031381659606367,2466.742167995112,121,250,6,PORT_SCAN
65,7418,11,2.3248735611705023,609.4277238877663,5,2,6,NORMAL
437,48472,6,13.2466020604553,682.2797545355198,292,194,6,PORT_SCAN
5317,4916038,12,1295.5070146462076,1393739.4774142578,5,6128,6,DDOS
23,3244,23,3.9076180861759626,659.2467890391905,5,8,6,NORMAL
76,7604,28,6.657630442988452,539.5062174790789,2,2,6,NORMAL
6152,5258210,10,1020.4674101129867,502410.0206510535,4,4700,6,DDOS
145,44359,12,17.24053776875676,693.6978568683926,163,78,6,PORT_SCAN
63,4242,41,0.9330258569939358,489.2593904519775,3,1,6,NORMAL
59,5936,55,6.655606637821663,981.7772317267958,4,1,6,NORMAL
721,35954,26,23.355682478932735,1602.5435350265234,118,99,6,PORT_SCAN
5827,6495607,9,721.523112563335,1008798.0084429076,2,4844,6,DDOS
40,5193,14,3.6984874775933383,346.7636262196944,5,6,6,NORMAL
45,6802,32,5.691661188568444,684.2002420230692,3,5,6,NORMAL
9255,6238565,5,1151.8738595070026,91701.32897397358,1,4643,6,DDOS
55,3570,32,1.5917734677454882,554.6080022413221,5,3,6,NORMAL
48,2759,88,2.053281401522544,295.6457421029981,1,55,6,C2_BEACON
58,7919,35,2.448658044027603,293.03431292499465,1,61,6,C2_BEACON
3950,1688825,6,1165.683696670719,909424.6602852239,3,7865,6,DDOS
769,36729,24,13.06224421198577,2465.7603543037594,108,195,6,PORT_SCAN
75,2232,105,1.2471390734256824,139.99743836243726,1,76,6,C2_BEACON
302,16790,19,5.542928806222847,801.972113896638,117,245,6,PORT_SCAN
24,5339,82,2.3259508565293103,379.6503516851256,1,96,6,C2_BEACON
43,2161,70,2.5795108512137315,218.76307090786997,1,100,6,C2_BEACON
8714,7818725,3,493.60012371549703,1103003.2461784175,4,6633,6,DDOS
201,10742,30,34.303207946072675,724.0948500041773,54,207,6,PORT_SCAN
79,5895,107,0.8009060452807613,380.03896308879047,3,44,6,C2_BEACON
5320,6793920,11,1027.2304279879718,154312.49203674117,2,8688,6,DDOS
28,3644,32,0.8097873563398323,440.4819641034462,3,81,6,C2_BEACON
64,7700,76,2.8273554526443876,313.2010419470043,1,77,6,C2_BEACON
583,48806,17,34.09714472459211,2265.560251525454,245,284,6,PORT_SCAN
65,6129,69,1.0121907021901158,445.40647077561437,3,54,6,C2_BEACON
55,2349,16,3.685788929717983,57.05849192322472,4,4,6,NORMAL
72,7383,92,1.1335637085163894,54.69336831526226,3,70,6,C2_BEACON
27,5853,60,3.108274153543627,219.5499475539061,5,7,6,NORMAL
72,6769,55,1.0215226050849,372.5027141360059,2,67,6,C2_BEACON
65,4638,86,0.8759638357751888,449.6532851682155,3,68,6,C2_BEACON
7346,5188687,14,1201.7276896391966,410379.57805561525,4,8785,6,DDOS
44,881,9,5.633215575977311,316.3543630715166,5,10,6,NORMAL
332,32765,10,14.51396628513397,729.8413127940341,146,300,6,PORT_SCAN
36,5944,32,0.8506748400477772,339.00810655095074,2,70,6,C2_BEACON
30,2734,33,7.2897965673368095,189.9812231920241,4,2,6,NORMAL
424,12445,30,38.949164365143226,1515.966595388999,183,234,6,PORT_SCAN
27,1193,13,5.316821746860162,445.06269296366804,4,10,6,NORMAL
29,7671,86,0.5758541677535065,67.44842656613785,3,35,6,C2_BEACON
76,2198,40,2.937871508195411,679.1154597286315,5,7,6,NORMAL
30,3023,110,2.383534368379202,427.8969264144493,2,48,6,C2_BEACON
270,44266,13,29.384717970058638,822.3355913470753,61,294,6,PORT_SCAN
5951,1142255,11,540.3679162301823,335137.16816086776,3,5096,6,DDOS
17,2615,57,2.484986393410497,468.5460911387842,4,4,6,NORMAL
42,4925,51,2.6212174570954807,915.7691302971872,3,9,6,NORMAL
11,1087,46,0.617808495312699,735.2722707438785,4,7,6,NORMAL
52,2384,29,4.773421345280262,283.44351555657687,5,6,6,NORMAL
80,3365,27,1.7263521088838814,899.7673242965856,1,5,6,NORMAL
235,25348,6,18.275865984760138,1217.6913912967598,121,85,6,PORT_SCAN
58,943,24,4.4328751363520835,353.35071320036974,5,3,6,NORMAL
25,2234,56,5.403874509072848,546.9636573303628,5,3,6,NORMAL
263,27591,8,21.478024305731186,2216.9660962009298,228,104,6,PORT_SCAN
5122,659341,13,916.2785027613281,275462.35958834173,2,3337,6,DDOS
29,7881,117,1.054642729012507,57.52365730259343,3,65,6,C2_BEACON
65,7267,51,2.9258819003634176,278.6864283307453,5,4,6,NORMAL
18,1994,13,2.671964744684641,655.0480740709294,5,8,6,NORMAL
8156,5198850,5,1321.8031660461677,1454157.2458812536,4,4428,6,DDOS
646,15071,6,9.474118066651636,1545.5313986259637,232,114,6,PORT_SCAN
9600,7610724,14,1375.7145918684641,252373.145978836,5,2410,6,DDOS
541,39897,6,28.114085984827447,578.2652486404247,245,139,6,PORT_SCAN
6422,1241958,3,1489.5282042382892,1113540.6376010124,5,1550,6,DDOS
5026,3208302,3,440.0767723110811,183843.4195844546,4,7515,6,DDOS
710,23872,28,5.108740466076803,962.6970645643796,282,229,6,PORT_SCAN
60,2446,72,1.7682324551656776,281.390105766729,3,58,6,C2_BEACON
617,34085,17,6.947860661235118,804.5285362736089,153,173,6,PORT_SCAN
66,1518,34,5.665084934090703,714.7470007269314,3,9,6,NORMAL
73,4757,51,5.23893205622627,517.87923103259,2,10,6,NORMAL
44,5752,113,1.5452497559459393,238.2213099645988,1,23,6,C2_BEACON
3090,3382757,8,1331.6488168520848,645748.7897359031,2,2814,6,DDOS
5751,2634259,3,1130.6526354134007,136494.9934696855,2,2820,6,DDOS
62,2961,22,0.9571822783007162,951.0942422753852,2,7,6,NORMAL
4628,5964086,6,1234.7703347516017,522891.72582539904,1,4884,6,DDOS
38,6334,52,5.306289082548994,312.84584327119995,3,3,6,NORMAL
53,1176,35,4.78580442882972,96.84554316658364,4,5,6,NORMAL
8267,9149141,3,1422.4972617303458,1344116.1669473022,4,1942,6,DDOS
15,2488,49,5.365898143343873,63.646944713864876,1,5,6,NORMAL
6712,6187145,6,1266.465074531061,1484050.1144030022,5,9737,6,DDOS
61,6272,79,2.689854541260031,57.13251328534714,2,61,6,C2_BEACON
44,3903,58,4.118746827183922,498.60879280823735,4,9,6,NORMAL
28,2435,11,1.5983316370827079,237.4082126827841,5,3,6,NORMAL
58,1292,47,0.8700599357817189,179.7936935847492,1,67,6,C2_BEACON
175,36884,25,7.670943978133489,2218.3410268259627,146,277,6,PORT_SCAN
43,1568,52,0.9712052389324037,329.39257863305966,1,88,6,C2_BEACON
373,6873,20,28.165992636836982,1631.6022901228966,117,80,6,PORT_SCAN
6145,8623384,13,1143.2843813329023,482626.853351023,2,2629,6,DDOS
51,4502,6,1.339007939906713,394.8317288218868,3,4,6,NORMAL
63,3534,60,0.8257871250236111,553.3256929927204,2,8,6,NORMAL
8626,4060421,14,760.1945463578686,663771.8790572208,5,5198,6,DDOS
331,16153,7,11.690589266596561,2755.691211899407,144,258,6,PORT_SCAN
75,5514,15,3.340089735594348,411.57665879808945,2,6,6,NORMAL
5462,1274541,11,1385.5434159887,475425.4006279892,5,8289,6,DDOS
31,4875,51,2.3360819386356964,489.14720125855996,3,9,6,NORMAL
241,39509,19,29.294668592245248,1759.537934044,225,232,6,PORT_SCAN
25,7182,76,2.9307985856585397,202.1711221823202,2,63,6,C2_BEACON
46,4808,89,1.31091943985682,408.31324406651197,2,79,6,C2_BEACON
3171,2802564,9,1085.8430366582936,1333266.7109437664,3,4444,6,DDOS
16,3763,11,5.679073819704831,107.03455883781577,3,8,6,NORMAL
56,7260,8,6.624415149330242,852.1015676240398,3,9,6,NORMAL
577,49624,9,23.311515926074247,1224.4544406197056,192,220,6,PORT_SCAN
8852,6743511,12,1088.7816636065045,1239736.9019059076,5,3687,6,DDOS
12,6764,48,6.660659339437877,597.4346353726095,2,8,6,NORMAL
41,4836,24,3.001772259730818,423.729826935911,2,1,6,NORMAL
17,7937,54,1.1709554038363725,595.4266855166046,5,1,6,NORMAL
24,1485,82,0.8507581752499855,266.41945518626693,1,51,6,C2_BEACON
5007,1070305,4,589.0265053210686,758507.5459547335,5,3826,6,DDOS
7285,5102459,6,1317.2006131229882,83520.38218326459,5,5143,6,DDOS
38,5924,72,1.566829005436498,359.06331106765776,1,45,6,C2_BEACON
43,1643,20,6.087417365687049,562.028425183926,5,7,6,NORMAL
49,6808,92,2.381256182579853,390.64125990122403,2,57,6,C2_BEACON
60,7631,24,6.0935361984845215,260.49345594953877,2,2,6,NORMAL
137,19327,28,39.266119611024806,1550.4402722501397,189,248,6,PORT_SCAN
577,48911,16,30.49720261128789,1034.449901747968,193,274,6,PORT_SCAN
6556,7647380,4,348.5257075429689,545530.0287249989,4,4673,6,DDOS
487,22070,26,6.8112103240472734,707.40842325568,86,210,6,PORT_SCAN
771,14606,15,10.172306401066368,1616.7384818446535,253,251,6,PORT_SCAN
78,3740,52,0.7943871668186568,418.02795931935566,1,4,6,NORMAL
28,5112,17,6.77522630550002,819.8811049576478,4,9,6,NORMAL
74,1884,12,3.2494358854988636,668.0133611151634,1,7,6,NORMAL
17,5304,40,4.712625361772961,686.512601495681,4,6,6,NORMAL
6168,3472698,15,1274.2436501118254,1476503.4769641273,1,8580,6,DDOS
47,5758,24,4.122086136315646,814.4537465049464,4,5,6,NORMAL
43,6910,49,2.2714691060549677,221.7687313214198,5,1,6,NORMAL
49,3260,55,2.265741828950913,254.00006792055999,1,95,6,C2_BEACON
546,23958,29,21.698711659788927,836.5138495982276,96,235,6,PORT_SCAN
29,3152,88,2.8253143752412058,449.31288467703297,1,35,6,C2_BEACON
8225,9437547,15,1037.3067574451086,1165222.7894582744,4,1981,6,DDOS
246,29737,28,5.922140884133342,2912.282981438725,145,63,6,PORT_SCAN
65,2154,57,5.204196591742984,842.402712742204,3,6,6,NORMAL
31,1934,10,5.071188401664026,413.4170836860302,2,8,6,NORMAL
31,6566,20,4.36995426422655,574.314775333769,3,9,6,NORMAL
59,1041,26,2.0617860935953836,709.3568676070994,4,7,6,NORMAL
685,33181,12,24.450885348559623,1478.405982119225,207,214,6,PORT_SCAN
43,6335,41,5.20649624674041,521.3401904883823,5,6,6,NORMAL
798,7796,24,39.2101073081444,642.6466878697752,252,112,6,PORT_SCAN
48,4182,89,1.408900654647524,196.70494310124246,2,37,6,C2_BEACON
5698,1992738,8,1391.094467045522,1178202.8790281478,2,4698,6,DDOS
22,6936,23,7.006064508238815,886.1289953937807,4,5,6,NORMAL
5194,7498405,10,440.3288885485124,952910.2002195901,3,8345,6,DDOS
60,6836,25,0.7221924420887383,309.6606771973575,4,8,6,NORMAL
53,6451,50,2.1677239548220166,557.9033464670024,4,6,6,NORMAL
56,2551,119,0.8100257684079575,392.74993489757844,1,43,6,C2_BEACON
38,3176,101,1.435751451382034,224.7889036084599,1,97,6,C2_BEACON
43,7062,32,1.5793414675714534,184.93594799036305,1,78,6,C2_BEACON
37,6515,9,5.926853950583863,803.2589845985659,2,8,6,NORMAL
68,2872,41,2.267761370462364,121.43915214813907,3,90,6,C2_BEACON
6059,2788489,10,1163.7854593469642,966430.6195076983,3,4313,6,DDOS
9835,2728175,15,466.2267432042705,972867.3813369679,4,8357,6,DDOS
42,5086,88,1.9235199785363395,337.3864614057236,1,87,6,C2_BEACON
23,2184,39,6.715615032394018,884.7053701237792,4,2,6,NORMAL
60,5010,106,0.7701979405501511,246.7275032706418,2,35,6,C2_BEACON
45,6829,55,6.908092849791557,372.8814809585807,5,5,6,NORMAL
72,4225,35,1.368261133266398,404.6613581337801,2,93,6,C2_BEACON
383,44998,22,15.990928697327261,660.1087197743265,96,116,6,PORT_SCAN
60,739,52,5.105802030289398,237.45821399313402,5,7,6,NORMAL
56,6857,44,2.2908991866201585,734.953384549727,5,7,6,NORMAL
72,1425,31,3.805159101968947,110.16924417415424,3,1,6,NORMAL
4570,9434785,9,1133.2246754251894,511029.83332683356,4,5006,6,DDOS
49,4574,6,1.1753682128283824,423.58007490763237,4,4,6,NORMAL
35,4250,11,1.5161714426050705,56.42900095419794,4,6,6,NORMAL
69,1545,44,4.505927221493783,911.5824194574299,5,10,6,NORMAL
28,3400,38,2.7361141449006228,143.15327189803872,2,78,6,C2_BEACON
36,2019,78,2.5327863199763634,492.74040480618504,1,28,6,C2_BEACON
72,1247,35,3.1097079222098785,366.64297398183743,1,3,6,NORMAL
208,48433,23,7.581960347957386,2593.5929863513566,272,90,6,PORT_SCAN
589,9411,8,25.224500782496186,2898.9632861075497,121,87,6,PORT_SCAN
618,33856,23,16.106705266747213,1883.5193164154457,108,65,6,PORT_SCAN
8784,1848021,11,1391.938977141588,1320208.9418714496,2,7993,6,DDOS
74,2733,104,1.2573914182998864,312.9056483911724,2,66,6,C2_BEACON
23,6226,43,2.6629181088869567,176.09160415117623,3,55,6,C2_BEACON
